url,doi,pubmed_id,pmc_id,Notes,Accession Code,flag,flag_detail
https://pubmed.ncbi.nlm.nih.gov/34136066/,10.1155/2021/5596924,34136066,PMC8175183,,PRJNA683157,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34611216/,10.1038/s41598-021-99127-w,34611216,PMC8492659,,PRJNA683885,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34407769/,10.1186/s12866-021-02288-x,34407769,PMC8371770,,PRJNA683885,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33790304/,10.1038/s41598-021-85946-4,33790304,PMC8012612,,PRJNA683977,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34294722/,10.1038/s41522-021-00232-5,34294722,PMC8298611,,PRJNA684070,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33996622/,10.3389/fcimb.2021.635680,33996622,PMC8120235,,PRJNA684451,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33599402/,10.1111/1751-7915.13761,33599402,PMC8719804,,PRJNA684468,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35589904/,10.1038/s41598-022-12431-x,35589904,PMC9120160,,PRJNA684564,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34668729/,10.1128/Spectrum.00367-21,34668729,PMC8528113,,PRJNA684919,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34660333/,10.3389/fcimb.2021.678522,34660333,PMC8517478,,PRJNA685188,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33662003/,10.1371/journal.pone.0247905,33662003,PMC7932122,,PRJNA685389,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34551799/,10.1186/s13059-021-02482-0,34551799,PMC8456614,,PRJNA685797,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33854064/,10.1038/s41467-021-22269-y,33854064,PMC8046770,,PRJNA685914,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33980943/,10.1038/s41598-021-89516-6,33980943,PMC8115177,,PRJNA687143,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34621029/,10.1038/s41390-021-01738-6,34621029,PMC9411061,,PRJNA687291,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35796792/,10.1007/s00431-022-04548-y,35796792,PMC9395480,,PRJNA687291; PRJNA751712; PRJNA805057,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/39304810/,10.1186/s12866-024-03457-4,39304810,PMC11414042,,PRJNA687563; PRJNA778613,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33956889/,10.1371/journal.pone.0251231,33956889,PMC8101921,,PRJNA687633,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35388735/,10.1080/19490976.2022.2060676,35388735,PMC8993065,,PRJNA688274,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33869074/,10.3389/fcimb.2021.605825,33869074,PMC8047475,,PRJNA688472,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33903709/,10.1038/s41598-021-88536-6,33903709,PMC8076218,,PRJNA688646,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
,10.3390/jpm11111113,34834465,PMC8622065,[auto] PRJNA688839=unclear (mixed); PRJNA762260=own,PRJNA688839; PRJNA762260,,
https://pubmed.ncbi.nlm.nih.gov/34233671/,10.1186/s12916-021-02034-0,34233671,PMC8265136,,PRJNA688881,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33816351/,10.3389/fcimb.2021.646348,33816351,PMC8017229,,PRJNA688998,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/37338237/,10.1128/msystems.00036-23,37338237,PMC10470043,,PRJNA689848,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34687739/,10.1053/j.gastro.2021.10.013,34687739,PMC8529231,,PRJNA689961,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/37468867/,10.1186/s12916-023-02972-x,37468867,PMC10355065,,PRJNA689961; PRJNA908301,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/38710815/,10.1038/s41598-024-60730-2,38710815,PMC11074290,,PRJNA690163,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34258290/,10.1155/2021/9995225,34258290,PMC8257348,,PRJNA690677,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33816353/,10.3389/fcimb.2021.649060,33816353,PMC8010180,,PRJNA690835,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33869072/,10.3389/fcimb.2021.592842,33869072,PMC8044800,,PRJNA690972,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33633246/,10.1038/s41598-021-84031-0,33633246,PMC7907362,,PRJNA691136,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34040329/,10.3748/wjg.v27.i19.2376,34040329,PMC8130038,,PRJNA691455,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34040607/,10.3389/fimmu.2021.657162,34040607,PMC8141841,,E-MTAB-9642; PRJNA691892,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34641955/,10.1186/s40168-021-01152-4,34641955,PMC8507239,,PRJNA692334,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33594114/,10.1038/s41598-021-83197-x,33594114,PMC7886861,,PRJNA692713,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33806427/,10.3390/nu13030836,33806427,PMC7999932,,PRJNA693107; PRJNA701159,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34493790/,10.1038/s42003-021-02587-z,34493790,PMC8423791,,PRJNA693409,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33577875/,10.1053/j.gastro.2021.02.013,33577875,PMC8684800,,PRJNA693652,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34290321/,10.1038/s41598-021-94205-5,34290321,PMC8295290,,PRJNA693850,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34552104/,10.1038/s41598-021-97890-4,34552104,PMC8458292,,PRJNA694018,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33658514/,10.1038/s41522-021-00191-x,33658514,PMC7930281,,PRJNA694038,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34041041/,10.3389/fcimb.2021.634981,34041041,PMC8141595,,PRJNA694729,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36645283/,10.1128/spectrum.03448-22,36645283,PMC9927204,,PRJNA695112; PRJNA695400; PRJNA721325; PRJNA721474,MULTI_CODE,Code found in full text with clear deposit/reuse wording nearby. 4 codes on this row — curator may need to identify the primary.
https://pubmed.ncbi.nlm.nih.gov/34026662/,10.3389/fcimb.2021.663131,34026662,PMC8132172,,PRJNA695309,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34344350/,10.1186/s12879-021-06491-z,34344350,PMC8336095,,PRJNA695425,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34368010/,10.3389/fcimb.2021.672355,34368010,PMC8346020,,PRJNA697755,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40467627/,10.1038/s41467-025-60552-4,40467627,PMC12137660,,PRJNA698366,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34573440/,10.3390/genes12091458,34573440,PMC8466605,,PRJNA698419,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35362547/,10.3892/mmr.2022.12706,35362547,PMC8985200,,PRJNA698736,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34622230/,10.1016/j.xcrm.2021.100393,34622230,PMC8484513,,PRJNA698986,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34367729/,10.1080/2162402X.2021.1945202,34367729,PMC8312615,,PRJNA699728,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35176118/,10.1371/journal.ppat.1010259,35176118,PMC8853501,,PRJNA699976,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33669849/,10.3390/ijms22042079,33669849,PMC7923212,[auto] PRJNA699997=own,PRJNA699997,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33869076/,10.3389/fcimb.2021.628327,33869076,PMC8044945,,PRJNA700472,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34268136/,10.3389/fcimb.2021.670424,34268136,PMC8276076,,PRJNA700830; SRP042234,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34021204/,10.1038/s41598-021-89822-z,34021204,PMC8139985,,PRJNA701230,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/37199526/,10.1080/19490976.2023.2211923,37199526,PMC10197996,,PRJNA701402,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34186487/,10.1016/j.ebiom.2021.103443,34186487,PMC8254083,,PRJNA701480,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35198457/,10.3389/fcimb.2022.646165,35198457,PMC8860159,,PRJNA701500,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33921293/,10.3390/nu13041260,33921293,PMC8070191,,PRJNA701870,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35413875/,10.1186/s12905-022-01681-6,35413875,PMC9004033,,PRJNA7020230,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34149723/,10.3389/fimmu.2021.683387,34149723,PMC8212046,,PRJNA702025,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33782445/,10.1038/s41598-021-86425-6,33782445,PMC8007739,,PRJNA702047; PRJNA702086,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34320945/,10.1186/s12866-021-02284-1,34320945,PMC8320028,,PRJNA702288; PRJNA702649,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33804415/,10.3390/nu13030807,33804415,PMC7998963,,PRJNA702525,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36050658/,10.1186/s12885-022-09997-0,36050658,PMC9438314,,PRJNA702617,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34094997/,10.3389/fcimb.2021.637394,34094997,PMC8176096,,PRJNA703092,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35247047/,10.1093/cid/ciac184,35247047,PMC8903463,,PRJNA703574,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36709367/,10.1038/s41598-023-27919-3,36709367,PMC9884196,,PRJNA704190,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34485176/,10.3389/fcimb.2021.696186,34485176,PMC8415883,,PRJNA704230,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34252398/,10.1016/j.jid.2021.04.034,34252398,PMC8688298,,PRJNA704382,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/38987012/,10.1016/j.cgh.2024.06.028,38987012,PMC11707044,,GSE245398; PRJNA705217,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34252073/,10.1371/journal.pone.0251590,34252073,PMC8274925,,PRJNA705895,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40032727/,10.1080/19490976.2025.2469716,40032727,PMC11881836,,PRJNA706108,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34804008/,10.3389/fimmu.2021.712130,34804008,PMC8601722,,PRJNA707069,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34074327/,10.1186/s13073-021-00912-z,34074327,PMC8167833,,PRJNA707099,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34425246/,10.1016/j.micinf.2021.104880,34425246,PMC8379005,,PRJNA707350,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35102136/,10.1038/s41467-022-28048-7,35102136,PMC8803835,,PRJNA707487,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/38685731/,10.1080/19490976.2024.2345134,38685731,PMC11062372,,PRJNA708262,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36171634/,10.1186/s40168-022-01338-4,36171634,PMC9520947,,PRJNA712952,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/37330554/,10.1186/s40168-023-01568-0,37330554,PMC10276449,,PRJNA713420,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36173308/,10.1128/spectrum.00983-22,36173308,PMC9602924,,PRJNA714196,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36357381/,10.1038/s41467-022-34535-8,36357381,PMC9648868,,PRJNA714459; PRJNA876804,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34083661/,10.1038/s41598-021-91195-2,34083661,PMC8175694,,PRJNA714488,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34800087/,10.1002/2211-5463.13334,34800087,PMC8727938,,PRJNA714758; SRP110884,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/37528343/,10.1186/s12866-023-02949-z,37528343,PMC10394940,,PRJNA715245,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/38116136/,10.3389/fcimb.2023.1321315,38116136,PMC10728596,,PRJNA715451,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34006653/,10.1128/mBio.00478-21,34006653,PMC8262928,,PRJNA715455,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35581140/,10.1016/j.jare.2022.03.019,35581140,PMC9936408,,PRJNA715468,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34035441/,10.1038/s41396-021-00991-1,34035441,PMC8528831,,PRJNA715634,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34908436/,10.1128/spectrum.00615-21,34908436,PMC8672887,,PRJNA715947,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33801641/,10.3390/nu13041092,33801641,PMC8065949,,PRJNA716437,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36145254/,10.3390/nu14183878,36145254,PMC9504400,,PRJNA717644,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33963313/,10.1038/s41418-021-00784-1,33963313,PMC8408230,,PRJNA718520,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33983982/,10.1371/journal.pone.0251245,33983982,PMC8118452,,PRJNA719138,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36255300/,10.1128/spectrum.01466-22,36255300,PMC9784762,,PRJNA719717,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34529731/,10.1371/journal.pone.0257207,34529731,PMC8445455,,PRJNA720045,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35638103/,10.1080/19490976.2022.2078620,35638103,PMC9176255,,PRJNA720094,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34685776/,10.3390/cells10102795,34685776,PMC8535131,,PRJNA720101,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/37226179/,10.1186/s40168-022-01434-5,37226179,PMC10210470,,PRJNA720126,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34123872/,10.3389/fcimb.2021.658203,34123872,PMC8195269,,PRJNA720269; PRJNA721325,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34911967/,10.1038/s41598-021-03245-4,34911967,PMC8674272,,PRJNA720904,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33989353/,10.1371/journal.pone.0251803,33989353,PMC8121364,,PRJNA721416,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34721374/,10.3389/fimmu.2021.691304,34721374,PMC8554312,,PRJNA721617,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/39755909/,10.1038/s41598-024-84796-0,39755909,PMC11700163,,PRJNA722355,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36530430/,10.3389/fcimb.2022.1013920,36530430,PMC9748088,,PRJNA722880,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34381083/,10.1038/s41598-021-95734-9,34381083,PMC8358022,,PRJNA723064,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35642922/,10.1128/msystems.01489-21,35642922,PMC9239270,,GSE164641; GSE166044; PRJNA723425,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34040023/,10.1038/s41598-021-90024-w,34040023,PMC8155207,,PRJNA723868,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33996619/,10.3389/fcimb.2021.630372,33996619,PMC8120270,,PRJNA724901,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34172026/,10.1186/s12903-021-01683-0,34172026,PMC8229229,,PRJNA725075,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35213514/,10.1097/GME.0000000000001917,35213514,PMC8862775,,PRJNA725496,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34631597/,10.3389/fcimb.2021.711282,34631597,PMC8493099,,PRJNA725813,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34195102/,10.3389/fcimb.2021.692883,34195102,PMC8238012,,PRJNA725996,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34716394/,10.1038/s41598-021-00851-0,34716394,PMC8556282,,PRJNA726205,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36205549/,10.1093/ajcn/nqac286,36205549,PMC9761755,,PRJNA726242,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34177951/,10.3389/fimmu.2021.691216,34177951,PMC8222734,,PRJNA726254,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34869050/,10.3389/fcimb.2021.711680,34869050,PMC8635149,,PRJNA726635,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36820832/,10.1099/mgen.0.000957,36820832,PMC9997743,,PRJNA726992,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35141167/,10.3389/fcimb.2021.781968,35141167,PMC8819187,,PRJNA726992; PRJNA726994,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34695658/,10.1016/j.ebiom.2021.103644,34695658,PMC8550991,,PRJNA727842,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/37338780/,10.1007/s11357-023-00850-1,37338780,PMC10643471,,PRJNA728384; PRJNA842591,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40377305/,10.1128/msphere.00914-24,40377305,PMC12188708,,PRJNA728531,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34568092/,10.3389/fcimb.2021.706961,34568092,PMC8461105,,PRJNA728576,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34484110/,10.3389/fendo.2021.667951,34484110,PMC8415980,,PRJNA728662,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/37832571/,10.1016/S2666-5247(23)00191-X,37832571,PMC7617392,,PRJNA729425,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36376984/,10.1186/s13023-022-02569-2,36376984,PMC9664625,,PRJNA729439,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34289818/,10.1186/s12866-021-02279-y,34289818,PMC8293572,,PRJNA729760,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34295831/,10.3389/fcimb.2021.669901,34295831,PMC8291149,,PRJNA730591,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34188136/,10.1038/s41598-021-92869-7,34188136,PMC8242035,,PRJNA730593; SRP320213,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34630385/,10.3389/fimmu.2021.698900,34630385,PMC8495239,,PRJNA730640,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34568090/,10.3389/fcimb.2021.698852,34568090,PMC8459332,,PRJNA730641,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34819600/,10.1038/s41598-021-02322-y,34819600,PMC8613181,,PRJNA730698,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36138438/,10.1186/s40168-022-01322-y,36138438,PMC9503280,,PRJNA730851,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40298386/,10.1128/msystems.01188-24,40298386,PMC12090783,,PRJNA731589; PRJNA763023,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34367180/,10.3389/fimmu.2021.713647,34367180,PMC8335641,,PRJNA732238,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35472144/,10.1371/journal.pone.0264556,35472144,PMC9041819,,PRJNA732670,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35422064/,10.1038/s41598-022-10132-z,35422064,PMC9010470,,PRJNA732897,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34568086/,10.3389/fcimb.2021.686595,34568086,PMC8461088,,PRJNA733573,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35133187/,10.1128/msystems.00004-22,35133187,PMC8823292,,PRJNA734525,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/39166873/,10.1128/msystems.00434-24,39166873,PMC11406975,,PRJNA734860,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/39239875/,10.1080/19490976.2024.2399260,39239875,PMC11382720,,PRJNA734860,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34403368/,10.1172/jci.insight.152346,34403368,PMC8564890,,PRJNA735193,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34724447/,10.1097/MPG.0000000000003336,34724447,PMC8799498,,PRJNA735699,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34965180/,10.1080/19490976.2021.2014739,34965180,PMC8726655,,PRJNA736070,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35390349/,10.1016/j.jid.2022.03.017,35390349,PMC9509417,,PRJNA736108,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34382150/,10.1007/s12275-021-1206-5,34382150,PMC8356893,,PRJNA736160,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34299886/,10.3390/ijerph18147436,34299886,PMC8307246,,PRJNA736207,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34639088/,10.3390/ijms221910747,34639088,PMC8509685,,PRJNA736583,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
